 time            V_out           ID              V_load          I_load         
 4.14280000e-06 -7.78447700e-01 -7.40908160e-06 -6.74493112e-02 -7.15473251e-06 
 4.15280000e-06 -7.82668282e-01 -7.79696211e-06 -7.14105224e-02 -7.52349309e-06 
 4.16280000e-06 -7.86199799e-01 -8.15340642e-06 -7.50878891e-02 -7.86182139e-06 
 4.17280000e-06 -7.89153472e-01 -8.47643612e-06 -7.84618160e-02 -8.16793449e-06 
 4.18280000e-06 -7.91611644e-01 -8.76426886e-06 -8.15145036e-02 -8.44023500e-06 
 4.19280000e-06 -7.93635910e-01 -9.01532541e-06 -8.42300021e-02 -8.67731527e-06 
 4.20280000e-06 -7.95272794e-01 -9.22823511e-06 -8.65942531e-02 -8.87796046e-06 
 4.21280000e-06 -7.96557173e-01 -9.40184078e-06 -8.85951223e-02 -9.04115091e-06 
 4.22280000e-06 -7.97514941e-01 -9.53520224e-06 -9.02224231e-02 -9.16606379e-06 
 4.23280000e-06 -7.98164463e-01 -9.62759950e-06 -9.14679349e-02 -9.25207435e-06 
 4.24280000e-06 -7.98517876e-01 -9.67853475e-06 -9.23254146e-02 -9.29875652e-06 
 4.25280000e-06 -7.98581575e-01 -9.68773400e-06 -9.27906047e-02 -9.30588342e-06 
 4.26280000e-06 -7.98356758e-01 -9.65514776e-06 -9.28612373e-02 -9.27342731e-06 
 4.27280000e-06 -7.97839300e-01 -9.58095133e-06 -9.25370353e-02 -9.20155955e-06 
 4.28280000e-06 -7.97019718e-01 -9.46554409e-06 -9.18197104e-02 -9.09065004e-06 
 4.29280000e-06 -7.95882451e-01 -9.30954855e-06 -9.07129589e-02 -8.94126659e-06 
 4.30280000e-06 -7.94405153e-01 -9.11380823e-06 -8.92224545e-02 -8.75417388e-06 
 4.31280000e-06 -7.92557101e-01 -8.87938528e-06 -8.73558382e-02 -8.53033213e-06 
 4.32280000e-06 -7.90297326e-01 -8.60755688e-06 -8.51227040e-02 -8.27089524e-06 
 4.33280000e-06 -7.87571342e-01 -8.29981116e-06 -8.25345804e-02 -7.97720848e-06 
 4.34280000e-06 -7.84306786e-01 -7.95784179e-06 -7.96049064e-02 -7.65080540e-06 
 4.35280000e-06 -7.80406234e-01 -7.58354187e-06 -7.63490001e-02 -7.29340399e-06 
 4.36280000e-06 -7.75736601e-01 -7.17899624e-06 -7.27840190e-02 -6.90690171e-06 
 4.37280000e-06 -7.70111593e-01 -6.74647273e-06 -6.89289102e-02 -6.49336945e-06 
 4.38280000e-06 -7.63263618e-01 -6.28841154e-06 -6.48043476e-02 -6.05504381e-06 
 4.39280000e-06 -7.54796392e-01 -5.80741317e-06 -6.04326549e-02 -5.59431790e-06 
 4.40280000e-06 -7.44107611e-01 -5.30622392e-06 -5.58377111e-02 -5.11372996e-06 
 4.41280000e-06 -7.30267997e-01 -4.78771963e-06 -5.10448366e-02 -4.61594990e-06 
 4.42280000e-06 -7.11858892e-01 -4.25488642e-06 -4.60806559e-02 -4.10376321e-06 
 4.43280000e-06 -6.86613713e-01 -3.71080304e-06 -4.09729478e-02 -3.58005553e-06 
 4.44280000e-06 -6.51779789e-01 -3.15860033e-06 -3.57504240e-02 -3.04777688e-06 
 4.45280000e-06 -6.02992702e-01 -2.60145887e-06 -3.04425275e-02 -2.50993898e-06 
 4.46280000e-06 -5.34336621e-01 -2.04256138e-06 -2.50792125e-02 -1.96957201e-06 
 4.47280000e-06 -4.38626832e-01 -1.48506451e-06 -1.96906380e-02 -1.42969815e-06 
 4.48280000e-06 -3.09314785e-01 -9.32063760e-07 -1.43068677e-02 -8.93298343e-07 
 4.49280000e-06 -1.43633119e-01 -3.86557101e-07 -8.95754142e-03 -3.63277317e-07 
 4.50280000e-06  5.60797591e-02  1.48592381e-07 -3.67152949e-03  1.57572612e-07 
 4.51280000e-06  2.83998365e-01  6.70693063e-07  1.52342441e-03  6.66607660e-07 
 4.52280000e-06  5.33836391e-01  1.17726009e-06  6.60105966e-03  1.16136780e-06 
 4.53280000e-06  7.98441180e-01  1.66604683e-06  1.15369421e-02  1.63960887e-06 
 4.54280000e-06  1.06857255e+00  2.13507220e-06  1.63087803e-02  2.09933102e-06 
 4.55280000e-06  1.33142871e+00  2.58264174e-06  2.08967016e-02  2.53880144e-06 
 4.56280000e-06  1.57427666e+00  3.00736160e-06  2.52834741e-02  2.95657064e-06 
 4.57280000e-06  1.78991598e+00  3.40813963e-06  2.94546489e-02  3.35147662e-06 
 4.58280000e-06  1.97854477e+00  3.78419960e-06  3.33986722e-02  3.72266016e-06 
 4.59280000e-06  2.14341766e+00  4.13504678e-06  3.71068783e-02  4.06953610e-06 
 4.60280000e-06  2.28858472e+00  4.46047291e-06  4.05734101e-02  4.39179911e-06 
 4.61280000e-06  2.41710637e+00  4.76048903e-06  4.37950095e-02  4.68936272e-06 
 4.62280000e-06  2.53174959e+00  5.03534751e-06  4.67708122e-02  4.96238000e-06 
 4.63280000e-06  2.63446651e+00  5.28547245e-06  4.95021340e-02  5.21117898e-06 
 4.64280000e-06  2.72657911e+00  5.51143002e-06  5.19920888e-02  5.43623427e-06 
 4.65280000e-06  2.80908493e+00  5.71388974e-06  5.42452439e-02  5.63813002e-06 
 4.66280000e-06  2.88262013e+00  5.89358704e-06  5.62672596e-02  5.81752346e-06 
 4.67280000e-06  2.94766995e+00  6.05128750e-06  5.80645311e-02  5.97510991e-06 
 4.68280000e-06  3.00450354e+00  6.18775451e-06  5.96438457e-02  6.11159068e-06 
 4.69280000e-06  3.05333585e+00  6.30372015e-06  6.10120643e-02  6.22764403e-06 
 4.70280000e-06  3.09424874e+00  6.39986038e-06  6.21758353e-02  6.32390013e-06 
 4.71280000e-06  3.12732421e+00  6.47677388e-06  6.31413442e-02  6.40091960e-06 
 4.72280000e-06  3.15256022e+00  6.53496519e-06  6.39141009e-02  6.45917623e-06 
 4.73280000e-06  3.16998563e+00  6.57483127e-06  6.44987647e-02  6.49904310e-06 
 4.74280000e-06  3.17957365e+00  6.59665181e-06  6.48990071e-02  6.52078255e-06 
 4.75280000e-06  3.18134352e+00  6.60058246e-06  6.51174079e-02  6.52453911e-06 
 4.76280000e-06  3.17527213e+00  6.58665150e-06  6.51553861e-02  6.51033593e-06 
 4.77280000e-06  3.16138490e+00  6.55475897e-06  6.50131617e-02  6.47807397e-06 
 4.78280000e-06  3.13966507e+00  6.50467915e-06  6.46897485e-02  6.42753441e-06 
 4.79280000e-06  3.11013484e+00  6.43606558e-06  6.41829777e-02  6.35838404e-06 
 4.80280000e-06  3.07276101e+00  6.34845966e-06  6.34895527e-02  6.27018400e-06 
 4.81280000e-06  3.02752661e+00  6.24130217e-06  6.26051372e-02  6.16240189e-06 
 4.82280000e-06  2.97433020e+00  6.11394883e-06  6.15244777e-02  6.03442770e-06 
 4.83280000e-06  2.91304640e+00  5.96568933e-06  6.02415627e-02  5.88559335e-06 
 4.84280000e-06  2.84341382e+00  5.79577076e-06  5.87498203e-02  5.71519649e-06 
 4.85280000e-06  2.76507919e+00  5.60342461e-06  5.70423547e-02  5.52252789e-06 
 4.86280000e-06  2.67746320e+00  5.38789798e-06  5.51122200e-02  5.30690265e-06 
 4.87280000e-06  2.57977598e+00  5.14848775e-06  5.29527297e-02  5.06769426e-06 
 4.88280000e-06  2.47084056e+00  4.88457758e-06  5.05577941e-02  4.80437100e-06 
 4.89280000e-06  2.34906008e+00  4.59567606e-06  4.79222786e-02  4.51653318e-06 
 4.90280000e-06  2.21218427e+00  4.28145521e-06  4.50423710e-02  4.20395026e-06 
 4.91280000e-06  2.05727080e+00  3.94178713e-06  4.19159433e-02  3.86659564e-06 
 4.92280000e-06  1.88061465e+00  3.57677781e-06  3.85428938e-02  3.50467815e-06 
 4.93280000e-06  1.67843578e+00  3.18679569e-06  3.49254516e-02  3.11866797e-06 
 4.94280000e-06  1.44867549e+00  2.77249418e-06  3.10684308e-02  2.70931611e-06 
 4.95280000e-06  1.19455192e+00  2.33482630e-06  2.69794174e-02  2.27766603e-06 
 4.96280000e-06  9.26380293e-01  1.87505139e-06  2.26688827e-02  1.82505703e-06 
 4.97280000e-06  6.57770098e-01  1.39473285e-06  1.81502145e-02  1.35311905e-06 
 4.98280000e-06  3.99773327e-01  8.95727894e-07  1.34396666e-02  8.63759473e-07 
 4.99280000e-06  1.60216738e-01  3.80169332e-07  8.55622904e-03  3.59142584e-07 
 5.00000000e-06  2.98108116e-03  4.63752092e-11  4.94459594e-03 -1.22915032e-08 
