 time            V_out           ID              V_load          I_load         
 2.75280000e-06 -2.14231436e-08  0.00000000e+00  4.94218696e-02  5.11804808e-06 
 2.76280000e-06 -2.14118673e-08  0.00000000e+00  5.10829237e-02  5.26464206e-06 
 2.77280000e-06 -2.14229340e-08  0.00000000e+00  5.25504891e-02  5.39221231e-06 
 2.78280000e-06 -2.14118033e-08  0.00000000e+00  5.38278912e-02  5.50110615e-06 
 2.79280000e-06 -2.14214667e-08  0.00000000e+00  5.49185082e-02  5.59165719e-06 
 2.80280000e-06 -2.14127981e-08  0.00000000e+00  5.58255917e-02  5.66416951e-06 
 2.81280000e-06 -2.14215591e-08  0.00000000e+00  5.65521097e-02  5.71890424e-06 
 2.82280000e-06 -2.14126737e-08  0.00000000e+00  5.71006134e-02  5.75606882e-06 
 2.83280000e-06 -2.14213388e-08  0.00000000e+00  5.74731300e-02  5.77580883e-06 
 2.84280000e-06 -2.14125814e-08  0.00000000e+00  5.76710806e-02  5.77820236e-06 
 2.85280000e-06 -2.14211505e-08  0.00000000e+00  5.76952249e-02  5.76325707e-06 
 2.86280000e-06 -2.14124961e-08  0.00000000e+00  5.75456312e-02  5.73090980e-06 
 2.87280000e-06 -2.14209693e-08  0.00000000e+00  5.72216723e-02  5.68102878e-06 
 2.88280000e-06 -2.14124108e-08  0.00000000e+00  5.67220482e-02  5.61341844e-06 
 2.89280000e-06 -2.14207846e-08  0.00000000e+00  5.60448336e-02  5.52782682e-06 
 2.90280000e-06 -2.14123220e-08  0.00000000e+00  5.51875528e-02  5.42395567e-06 
 2.91280000e-06 -2.14205963e-08  0.00000000e+00  5.41472802e-02  5.30147310e-06 
 2.92280000e-06 -2.14122332e-08  0.00000000e+00  5.29207662e-02  5.16002876e-06 
 2.93280000e-06 -2.14204116e-08  0.00000000e+00  5.15045895e-02  4.99927146e-06 
 2.94280000e-06 -2.14121444e-08  0.00000000e+00  4.98953310e-02  4.81886891e-06 
 2.95280000e-06 -2.14202304e-08  0.00000000e+00  4.80897708e-02  4.61852922e-06 
 2.96280000e-06 -2.14120520e-08  0.00000000e+00  4.60851000e-02  4.39802370e-06 
 2.97280000e-06 -2.14200385e-08  0.00000000e+00  4.38791466e-02  4.15721029e-06 
 2.98280000e-06 -2.14119632e-08  0.00000000e+00  4.14706062e-02  3.89605692e-06 
 2.99280000e-06 -2.14198573e-08  0.00000000e+00  3.88592717e-02  3.61466396e-06 
 3.00280000e-06 -2.14118673e-08  0.00000000e+00  3.60462531e-02  3.31328481e-06 
 3.01280000e-06 -2.14196726e-08  0.00000000e+00  3.30341798e-02  2.99234383e-06 
 3.02280000e-06 -2.14117785e-08  0.00000000e+00  2.98273757e-02  2.65245089e-06 
 3.03280000e-06 -2.14194914e-08  0.00000000e+00  2.64320003e-02  2.29441162e-06 
 3.04280000e-06 -2.14116861e-08  0.00000000e+00  2.28561493e-02  1.91923315e-06 
 3.05280000e-06 -2.14193067e-08  0.00000000e+00  1.91099101e-02  1.52812494e-06 
 3.06280000e-06 -2.14115902e-08  0.00000000e+00  1.52053684e-02  1.12249457e-06 
 3.07280000e-06 -2.14191219e-08  0.00000000e+00  1.11565679e-02  7.03938949e-07 
 3.08280000e-06 -2.14114907e-08  0.00000000e+00  6.97942254e-03  2.74231025e-07 
 3.09280000e-06 -2.14189336e-08  0.00000000e+00  2.69158724e-03 -1.64697106e-07 
 3.10280000e-06 -2.14113948e-08  0.00000000e+00 -1.68770872e-03 -6.10774234e-07 
 3.11280000e-06 -2.14187560e-08  0.00000000e+00 -6.13785799e-03 -1.06181229e-06 
 3.12280000e-06 -2.14113024e-08  0.00000000e+00 -1.06370940e-02 -1.51553012e-06 
 3.13280000e-06 -2.14185784e-08  0.00000000e+00 -1.51627250e-02 -1.96957797e-06 
 3.14280000e-06 -2.14112100e-08  0.00000000e+00 -1.96913751e-02 -2.42156205e-06 
 3.15280000e-06 -2.14183901e-08  0.00000000e+00 -2.41992271e-02 -2.86906857e-06 
 3.16280000e-06 -2.14111034e-08  0.00000000e+00 -2.86622602e-02 -3.30968678e-06 
 3.17280000e-06 -2.14182089e-08  0.00000000e+00 -3.30564781e-02 -3.74103062e-06 
 3.18280000e-06 -2.14110075e-08  0.00000000e+00 -3.73581244e-02 -4.16075889e-06 
 3.19280000e-06 -2.14180312e-08  0.00000000e+00 -4.15438827e-02 -4.56659347e-06 
 3.20280000e-06 -2.14109152e-08  0.00000000e+00 -4.55910590e-02 -4.95633595e-06 
 3.21280000e-06 -2.14178536e-08  0.00000000e+00 -4.94777470e-02 -5.32788225e-06 
 3.22280000e-06 -2.14108086e-08  0.00000000e+00 -5.31829752e-02 -5.67923560e-06 
 3.23280000e-06 -2.14176689e-08  0.00000000e+00 -5.66868366e-02 -6.00851785e-06 
 3.24280000e-06 -2.14107126e-08  0.00000000e+00 -5.99706021e-02 -6.31397912e-06 
 3.25280000e-06 -2.14174912e-08  0.00000000e+00 -6.30168183e-02 -6.59400617e-06 
 3.26280000e-06 -2.14106167e-08  0.00000000e+00 -6.58093913e-02 -6.84712939e-06 
 3.27280000e-06 -2.14173171e-08  0.00000000e+00 -6.83336573e-02 -7.07202867e-06 
 3.28280000e-06 -2.14105208e-08  0.00000000e+00 -7.05764421e-02 -7.26753824e-06 
 3.29280000e-06 -2.14171466e-08  0.00000000e+00 -7.25261103e-02 -7.43265062e-06 
 3.30280000e-06 -2.14104284e-08  0.00000000e+00 -7.41726047e-02 -7.56651977e-06 
 3.31280000e-06 -2.14169690e-08  0.00000000e+00 -7.55074792e-02 -7.66846352e-06 
 3.32280000e-06 -2.14103218e-08  0.00000000e+00 -7.65239229e-02 -7.73796543e-06 
 3.33280000e-06 -2.14167913e-08  0.00000000e+00 -7.72167793e-02 -7.77467607e-06 
 3.34280000e-06 -2.14102259e-08  0.00000000e+00 -7.75825594e-02 -7.77841380e-06 
 3.35280000e-06 -2.14166208e-08  0.00000000e+00 -7.76194496e-02 -7.74916514e-06 
 3.36280000e-06 -2.14101264e-08  0.00000000e+00 -7.73273157e-02 -7.68708461e-06 
 3.37280000e-06 -2.14164396e-08  0.00000000e+00 -7.67077015e-02 -7.59249426e-06 
 3.38280000e-06 -2.14100199e-08  0.00000000e+00 -7.57638236e-02 -7.46588267e-06 
 3.39280000e-06 -2.14162584e-08  0.00000000e+00 -7.45005618e-02 -7.30790351e-06 
 3.40280000e-06 -2.14099097e-08  0.00000000e+00 -7.29244442e-02 -7.11937356e-06 
 3.41280000e-06 -2.14160772e-08  0.00000000e+00 -7.10436274e-02 -6.90127025e-06 
 3.42280000e-06 -2.14098032e-08  0.00000000e+00 -6.88678714e-02 -6.65472844e-06 
 3.43280000e-06 -2.14159067e-08  0.00000000e+00 -6.64085071e-02 -6.38103655e-06 
 3.44280000e-06 -2.14097108e-08  0.00000000e+00 -6.36783970e-02 -6.08163184e-06 
 3.45280000e-06 -2.14157397e-08  0.00000000e+00 -6.06918874e-02 -5.75809469e-06 
 3.46280000e-06 -2.14096078e-08  0.00000000e+00 -5.74647510e-02 -5.41214186e-06 
 3.47280000e-06 -2.14155657e-08  0.00000000e+00 -5.40141183e-02 -5.04561854e-06 
 3.48280000e-06 -2.14095012e-08  0.00000000e+00 -5.03583979e-02 -4.66048900e-06 
 3.49280000e-06 -2.14153880e-08  0.00000000e+00 -4.65171820e-02 -4.25882580e-06 
 3.50280000e-06 -2.14094017e-08  0.00000000e+00 -4.25111381e-02 -3.84279743e-06 
 3.51280000e-06 -2.14152281e-08  0.00000000e+00 -3.83618847e-02 -3.41465418e-06 
 3.52280000e-06 -2.14093058e-08  0.00000000e+00 -3.40918498e-02 -2.97671228e-06 
 3.53280000e-06 -2.14150576e-08  0.00000000e+00 -2.97241118e-02 -2.53133628e-06 
 3.54280000e-06 -2.14092027e-08  0.00000000e+00 -2.52822236e-02 -2.08091963e-06 
 3.55280000e-06 -2.14148942e-08  0.00000000e+00 -2.07900191e-02 -1.62786373e-06 
 3.56280000e-06 -2.14091068e-08  0.00000000e+00 -1.62714037e-02 -1.17455547e-06 
 3.57280000e-06 -2.14147237e-08  0.00000000e+00 -1.17501320e-02 -7.23343773e-07 
 3.58280000e-06 -2.14089967e-08  0.00000000e+00 -7.24957488e-03 -2.76515486e-07 
 3.59280000e-06 -2.14145460e-08  0.00000000e+00 -2.79248033e-03  1.63728874e-07 
 3.60280000e-06 -2.14088901e-08  0.00000000e+00  1.59926541e-03  5.95298784e-07 
 3.61280000e-06 -2.14143862e-08  0.00000000e+00  5.90487156e-03  1.01623614e-06 
 3.62280000e-06 -2.14088013e-08  0.00000000e+00  1.01048631e-02  1.42473565e-06 
 3.63280000e-06 -2.14142298e-08  0.00000000e+00  1.41812811e-02  1.81916238e-06 
 3.64280000e-06 -2.14087054e-08  0.00000000e+00  1.81178546e-02  2.19806590e-06 
 3.65280000e-06 -2.14140664e-08  0.00000000e+00  2.19001384e-02  2.56019016e-06 
 3.66280000e-06 -2.14086023e-08  0.00000000e+00  2.55156098e-02  2.90447894e-06 
 3.67280000e-06 -2.14138994e-08  0.00000000e+00  2.89537208e-02  3.23007631e-06 
 3.68280000e-06 -2.14084958e-08  0.00000000e+00  3.22059026e-02  3.53632239e-06 
 3.69280000e-06 -2.14137325e-08  0.00000000e+00  3.52655231e-02  3.82274428e-06 
 3.70280000e-06 -2.14083927e-08  0.00000000e+00  3.81277984e-02  4.08904291e-06 
 3.71280000e-06 -2.14135726e-08  0.00000000e+00  4.07896629e-02  4.33507612e-06 
 3.72280000e-06 -2.14082932e-08  0.00000000e+00  4.32496044e-02  4.56083891e-06 
 3.73280000e-06 -2.14121302e-08  0.00000000e+00  4.55074702e-02  4.76644171e-06 
 3.74280000e-06 -2.14079771e-08  0.00000000e+00  4.75642538e-02  4.95208742e-06 
 3.75280000e-06 -2.14120449e-08  0.00000000e+00  4.94218696e-02  5.11804808e-06 
 3.76280000e-06 -2.14078953e-08  0.00000000e+00  5.10829237e-02  5.26464206e-06 
 3.77280000e-06 -2.14118886e-08  0.00000000e+00  5.25504891e-02  5.39221231e-06 
 3.78280000e-06 -2.14077888e-08  0.00000000e+00  5.38278912e-02  5.50110615e-06 
 3.79280000e-06 -2.14117323e-08  0.00000000e+00  5.49185082e-02  5.59165719e-06 
 3.80280000e-06 -2.14076715e-08  0.00000000e+00  5.58255917e-02  5.66416951e-06 
 3.81280000e-06 -2.14115689e-08  0.00000000e+00  5.65521097e-02  5.71890424e-06 
 3.82280000e-06 -2.14075543e-08  0.00000000e+00  5.71006134e-02  5.75606882e-06 
 3.83280000e-06 -2.14114019e-08  0.00000000e+00  5.74731300e-02  5.77580883e-06 
 3.84280000e-06 -2.14074264e-08  0.00000000e+00  5.76710806e-02  5.77820236e-06 
 3.85280000e-06 -2.14112313e-08  0.00000000e+00  5.76952249e-02  5.76325707e-06 
 3.86280000e-06 -2.14073091e-08  0.00000000e+00  5.75456312e-02  5.73090980e-06 
 3.87280000e-06 -2.14110715e-08  0.00000000e+00  5.72216723e-02  5.68102878e-06 
 3.88280000e-06 -2.14071919e-08  0.00000000e+00  5.67220482e-02  5.61341844e-06 
 3.89280000e-06 -2.14109080e-08  0.00000000e+00  5.60448336e-02  5.52782682e-06 
 3.90280000e-06 -2.14070782e-08  0.00000000e+00  5.51875528e-02  5.42395567e-06 
 3.91280000e-06 -2.14107482e-08  0.00000000e+00  5.41472802e-02  5.30147310e-06 
 3.92280000e-06 -2.14069574e-08  0.00000000e+00  5.29207662e-02  5.16002876e-06 
 3.93280000e-06 -2.14105919e-08  0.00000000e+00  5.15045895e-02  4.99927146e-06 
 3.94280000e-06 -2.14068437e-08  0.00000000e+00  4.98953310e-02  4.81886891e-06 
 3.95280000e-06 -2.14104249e-08  0.00000000e+00  4.80897708e-02  4.61852922e-06 
 3.96280000e-06 -2.14067158e-08  0.00000000e+00  4.60851000e-02  4.39802370e-06 
 3.97280000e-06 -2.14102543e-08  0.00000000e+00  4.38791466e-02  4.15721029e-06 
 3.98280000e-06 -2.14065879e-08  0.00000000e+00  4.14706062e-02  3.89605692e-06 
 3.99280000e-06 -2.14100874e-08  0.00000000e+00  3.88592717e-02  3.61466396e-06 
 4.00280000e-06 -2.14064600e-08  0.00000000e+00  3.60462531e-02  3.31328481e-06 
 4.01280000e-06 -2.14099204e-08  0.00000000e+00  3.30341798e-02  2.99234383e-06 
 4.02280000e-06 -2.14063393e-08  0.00000000e+00  2.98273757e-02  2.65245089e-06 
 4.03280000e-06 -2.14097605e-08  0.00000000e+00  2.64320003e-02  2.29441162e-06 
 4.04280000e-06 -2.14062256e-08  0.00000000e+00  2.28561493e-02  1.91923315e-06 
 4.05280000e-06 -2.14096113e-08  0.00000000e+00  1.91099101e-02  1.52812494e-06 
 4.06280000e-06 -2.14061119e-08  0.00000000e+00  1.52053684e-02  1.12249457e-06 
 4.07280000e-06 -2.14094514e-08  0.00000000e+00  1.11565679e-02  7.03938949e-07 
 4.08280000e-06 -2.14059946e-08  0.00000000e+00  6.97942254e-03  2.74231025e-07 
 4.09280000e-06 -2.14092951e-08  0.00000000e+00  2.69158724e-03 -1.64697106e-07 
 4.10280000e-06 -2.14058774e-08  0.00000000e+00 -1.68770872e-03 -6.10774234e-07 
 4.11280000e-06 -2.14091423e-08  0.00000000e+00 -6.13785799e-03 -1.06181229e-06 
 4.12280000e-06 -2.14057602e-08  0.00000000e+00 -1.06370940e-02 -1.51553012e-06 
 4.13280000e-06 -2.14089825e-08  0.00000000e+00 -1.51627250e-02 -1.96957797e-06 
 4.14280000e-06 -2.14056394e-08  0.00000000e+00 -1.96913751e-02 -2.42156205e-06 
 4.15280000e-06 -2.14088297e-08  0.00000000e+00 -2.41992271e-02 -2.86906857e-06 
 4.16280000e-06 -2.14055186e-08  0.00000000e+00 -2.86622602e-02 -3.30968678e-06 
 4.17280000e-06 -2.14086627e-08  0.00000000e+00 -3.30564781e-02 -3.74103062e-06 
 4.18280000e-06 -2.14053942e-08  0.00000000e+00 -3.73581244e-02 -4.16075889e-06 
 4.19280000e-06 -2.14085064e-08  0.00000000e+00 -4.15438827e-02 -4.56659347e-06 
 4.20280000e-06 -2.14052734e-08  0.00000000e+00 -4.55910590e-02 -4.95633595e-06 
 4.21280000e-06 -2.14083394e-08  0.00000000e+00 -4.94777470e-02 -5.32788225e-06 
 4.22280000e-06 -2.14051349e-08  0.00000000e+00 -5.31829752e-02 -5.67923560e-06 
 4.23280000e-06 -2.14081654e-08  0.00000000e+00 -5.66868366e-02 -6.00851785e-06 
 4.24280000e-06 -2.14050034e-08  0.00000000e+00 -5.99706021e-02 -6.31397912e-06 
 4.25280000e-06 -2.14080055e-08  0.00000000e+00 -6.30168183e-02 -6.59400617e-06 
 4.26280000e-06 -2.14048826e-08  0.00000000e+00 -6.58093913e-02 -6.84712939e-06 
 4.27280000e-06 -2.14078563e-08  0.00000000e+00 -6.83336573e-02 -7.07202867e-06 
 4.28280000e-06 -2.14034900e-08  0.00000000e+00 -7.05764421e-02 -7.26753824e-06 
 4.29280000e-06 -2.14074868e-08  0.00000000e+00 -7.25261103e-02 -7.43265062e-06 
 4.30280000e-06 -2.14034438e-08  0.00000000e+00 -7.41726047e-02 -7.56651977e-06 
 4.31280000e-06 -2.14073589e-08  0.00000000e+00 -7.55074792e-02 -7.66846352e-06 
 4.32280000e-06 -2.14033408e-08  0.00000000e+00 -7.65239229e-02 -7.73796543e-06 
 4.33280000e-06 -2.14072026e-08  0.00000000e+00 -7.72167793e-02 -7.77467607e-06 
 4.34280000e-06 -2.14032164e-08  0.00000000e+00 -7.75825594e-02 -7.77841380e-06 
 4.35280000e-06 -2.14070285e-08  0.00000000e+00 -7.76194496e-02 -7.74916514e-06 
 4.36280000e-06 -2.14030921e-08  0.00000000e+00 -7.73273157e-02 -7.68708461e-06 
 4.37280000e-06 -2.14068651e-08  0.00000000e+00 -7.67077015e-02 -7.59249426e-06 
 4.38280000e-06 -2.14029748e-08  0.00000000e+00 -7.57638236e-02 -7.46588267e-06 
 4.39280000e-06 -2.14066981e-08  0.00000000e+00 -7.45005618e-02 -7.30790351e-06 
 4.40280000e-06 -2.14028576e-08  0.00000000e+00 -7.29244442e-02 -7.11937356e-06 
 4.41280000e-06 -2.14065453e-08  0.00000000e+00 -7.10436274e-02 -6.90127025e-06 
 4.42280000e-06 -2.14027475e-08  0.00000000e+00 -6.88678714e-02 -6.65472844e-06 
 4.43280000e-06 -2.14063890e-08  0.00000000e+00 -6.64085071e-02 -6.38103655e-06 
 4.44280000e-06 -2.14026302e-08  0.00000000e+00 -6.36783970e-02 -6.08163184e-06 
 4.45280000e-06 -2.14062327e-08  0.00000000e+00 -6.06918874e-02 -5.75809469e-06 
 4.46280000e-06 -2.14025236e-08  0.00000000e+00 -5.74647510e-02 -5.41214186e-06 
 4.47280000e-06 -2.14060799e-08  0.00000000e+00 -5.40141183e-02 -5.04561854e-06 
 4.48280000e-06 -2.14024064e-08  0.00000000e+00 -5.03583979e-02 -4.66048900e-06 
 4.49280000e-06 -2.14059200e-08  0.00000000e+00 -4.65171820e-02 -4.25882580e-06 
 4.50280000e-06 -2.14022856e-08  0.00000000e+00 -4.25111381e-02 -3.84279743e-06 
 4.51280000e-06 -2.14057566e-08  0.00000000e+00 -3.83618847e-02 -3.41465418e-06 
 4.52280000e-06 -2.14021719e-08  0.00000000e+00 -3.40918498e-02 -2.97671228e-06 
 4.53280000e-06 -2.14056074e-08  0.00000000e+00 -2.97241118e-02 -2.53133628e-06 
 4.54280000e-06 -2.14020618e-08  0.00000000e+00 -2.52822236e-02 -2.08091963e-06 
 4.55280000e-06 -2.14054511e-08  0.00000000e+00 -2.07900191e-02 -1.62786373e-06 
 4.56280000e-06 -2.14019339e-08  0.00000000e+00 -1.62714037e-02 -1.17455547e-06 
 4.57280000e-06 -2.14052805e-08  0.00000000e+00 -1.17501320e-02 -7.23343773e-07 
 4.58280000e-06 -2.14018060e-08  0.00000000e+00 -7.24957488e-03 -2.76515486e-07 
 4.59280000e-06 -2.14051136e-08  0.00000000e+00 -2.79248033e-03  1.63728873e-07 
 4.60280000e-06 -2.14016816e-08  0.00000000e+00  1.59926541e-03  5.95298784e-07 
 4.61280000e-06 -2.14049466e-08  0.00000000e+00  5.90487156e-03  1.01623614e-06 
 4.62280000e-06 -2.14015502e-08  0.00000000e+00  1.01048631e-02  1.42473565e-06 
 4.63280000e-06 -2.14047903e-08  0.00000000e+00  1.41812811e-02  1.81916238e-06 
 4.64280000e-06 -2.14014401e-08  0.00000000e+00  1.81178546e-02  2.19806590e-06 
 4.65280000e-06 -2.14046340e-08  0.00000000e+00  2.19001384e-02  2.56019016e-06 
 4.66280000e-06 -2.14013228e-08  0.00000000e+00  2.55156098e-02  2.90447894e-06 
 4.67280000e-06 -2.14044776e-08  0.00000000e+00  2.89537208e-02  3.23007631e-06 
 4.68280000e-06 -2.14011985e-08  0.00000000e+00  3.22059026e-02  3.53632239e-06 
 4.69280000e-06 -2.14043142e-08  0.00000000e+00  3.52655231e-02  3.82274428e-06 
 4.70280000e-06 -2.14010670e-08  0.00000000e+00  3.81277984e-02  4.08904292e-06 
 4.71280000e-06 -2.14041508e-08  0.00000000e+00  4.07896629e-02  4.33507612e-06 
 4.72280000e-06 -2.14009498e-08  0.00000000e+00  4.32496044e-02  4.56083891e-06 
 4.73280000e-06 -2.14040016e-08  0.00000000e+00  4.55074702e-02  4.76644171e-06 
 4.74280000e-06 -2.14008326e-08  0.00000000e+00  4.75642538e-02  4.95208742e-06 
 4.75280000e-06 -2.14038381e-08  0.00000000e+00  4.94218696e-02  5.11804808e-06 
 4.76280000e-06 -2.14007011e-08  0.00000000e+00  5.10829237e-02  5.26464206e-06 
 4.77280000e-06 -2.14036783e-08  0.00000000e+00  5.25504891e-02  5.39221231e-06 
 4.78280000e-06 -2.14005803e-08  0.00000000e+00  5.38278912e-02  5.50110615e-06 
 4.79280000e-06 -2.14035184e-08  0.00000000e+00  5.49185082e-02  5.59165719e-06 
 4.80280000e-06 -2.14004560e-08  0.00000000e+00  5.58255917e-02  5.66416951e-06 
 4.81280000e-06 -2.14033656e-08  0.00000000e+00  5.65521097e-02  5.71890424e-06 
 4.82280000e-06 -2.14003423e-08  0.00000000e+00  5.71006134e-02  5.75606882e-06 
 4.83280000e-06 -2.14032129e-08  0.00000000e+00  5.74731300e-02  5.77580883e-06 
 4.84280000e-06 -2.14002144e-08  0.00000000e+00  5.76710806e-02  5.77820236e-06 
 4.85280000e-06 -2.14030494e-08  0.00000000e+00  5.76952249e-02  5.76325707e-06 
 4.86280000e-06 -2.14000900e-08  0.00000000e+00  5.75456312e-02  5.73090980e-06 
 4.87280000e-06 -2.14028967e-08  0.00000000e+00  5.72216723e-02  5.68102878e-06 
 4.88280000e-06 -2.13999692e-08  0.00000000e+00  5.67220482e-02  5.61341844e-06 
 4.89280000e-06 -2.14027368e-08  0.00000000e+00  5.60448336e-02  5.52782682e-06 
 4.90280000e-06 -2.13998413e-08  0.00000000e+00  5.51875528e-02  5.42395567e-06 
 4.91280000e-06 -2.14025840e-08  0.00000000e+00  5.41472802e-02  5.30147310e-06 
 4.92280000e-06 -2.13997241e-08  0.00000000e+00  5.29207662e-02  5.16002876e-06 
 4.93280000e-06 -2.14024277e-08  0.00000000e+00  5.15045895e-02  4.99927146e-06 
 4.94280000e-06 -2.13995962e-08  0.00000000e+00  4.98953310e-02  4.81886891e-06 
 4.95280000e-06 -2.14022750e-08  0.00000000e+00  4.80897708e-02  4.61852922e-06 
 4.96280000e-06 -2.13994861e-08  0.00000000e+00  4.60851000e-02  4.39802370e-06 
 4.97280000e-06 -2.14021293e-08  0.00000000e+00  4.38791466e-02  4.15721029e-06 
 4.98280000e-06 -2.13993617e-08  0.00000000e+00  4.14706062e-02  3.89605692e-06 
 4.99280000e-06 -2.14019694e-08  0.00000000e+00  3.88592717e-02  3.61466396e-06 
 5.00000000e-06 -2.13990882e-08  0.00000000e+00  3.68539554e-02  3.39962644e-06 
